Main Author, de Kleer
Title, Near-infrared monitoring of Io and detection of a violent outburst on 29 August 2013.
Year, 2014
URL, https://www.sciencedirect.com/science/article/pii/S0019103514003170?via%3Dihub
Position, Figure 1
Wavelength, 1000KSun
2.006191512105841, 10474.963794637752
2.012675401147882, 10350.668256734754
2.021470515384541, 10225.339276990555
2.0299356734579646, 10093.837998577008
2.0390199987490294, 9959.488771577793
2.048104110300162, 9831.31149887254
2.05718835338356, 9699.336100447923
2.0662724156100927, 9572.58312488743
2.0753564449535586, 9446.779680756774
2.084440392089358, 9323.35006520072
2.0941646635917817, 9197.291645771998
2.103365040813119, 9073.16826327777
2.1125652890316564, 8952.769965623682
2.123046324200728, 8823.122897895537
2.1336437990311747, 8692.505551329315
2.1442412174906504, 8563.515972928537
2.1548384809299557, 8439.002756982716
2.165435702091032, 8315.710367160977
2.176032810510166, 8195.673513670117
2.186629904836557, 8076.04360222062
2.197428818514171, 7955.003168812699
2.209337574795375, 7830.935565864266
2.2214482561233733, 7702.405375647211
2.2335587401529717, 7579.572374009197
2.245763804102749, 7456.739471020383
2.2594713265539768, 7325.048168750715
2.273106402773839, 7196.83375172034
2.2870910007573833, 7082.321895271087
2.296800748522159, 6985.1920766291405
2.3099455975505596, 6872.625441130397
2.3264481213280845, 6739.495766126772
2.3413101075354743, 6614.173114280326
2.35617184861455, 6495.928787638143
2.3713088090032115, 6375.440400959465
2.3872024739215614, 6253.071004822518
2.403096074269526, 6132.566143129622
2.4197464269770936, 6008.799135353236
2.436396582386262, 5890.729316155891
2.453046683986776, 5774.213275661922
2.469696624161327, 5662.358571278075
2.4863465105272233, 5552.057645597605
2.502996217530939, 5446.935982261716
2.5196459245346543, 5341.814318925828
2.5362954701124063, 5241.3539917000635
2.552944926009068, 5143.483295646592
2.5695943101608574, 5047.6843045309515
2.586243622567774, 4953.957018353146
2.6028928094211636, 4863.855215816547
2.619541942465899, 4775.307191983323
2.6361909858295443, 4689.348799322391
2.6528399753845346, 4604.944185364833
2.66948882144978, 4524.682981282942
2.686137649578807, 4444.939703435509
2.7027864059629625, 4367.26813052591
2.7194351623471174, 4289.59655761631
2.736083721432873, 4217.62217328575
2.7527323343272827, 4144.094010251818
2.7693807857957298, 4075.2271833280083
2.7860292552003947, 4005.8424301697414
2.8026776349239695, 3939.0473081837663
2.8193260146475434, 3872.2521861977893
2.835974304690027, 3808.046695384104
2.8526225229876383, 3745.9129095082517
2.8692707233490315, 3684.29704986686
2.885918816093116, 3625.7887476322157
2.9025668550285464, 3568.834224100947
2.919214983645067, 3509.290069397386
2.9358628970269702, 3455.9610295073253
2.952510900089964, 3400.0423584449727
2.9691588134718674, 3346.713318554912
2.98580663717268, 3295.973909837141
3.0024544788097107, 3244.716574884913
3.019102230765651, 3196.0488711049766
3.035750000657809, 3146.863241090581
3.0523977346775313, 3098.713463545104
3.0690453790161625, 3053.1533171719184
3.0856930592272303, 3006.5573183298147
3.102340631820989, 2963.06887689446
3.1189882582234025, 2918.026656755732
3.135635777008507, 2876.091994023749
3.152283331666048, 2833.1214788228554
3.168930796642498, 2792.7405947942516
3.1855782795551666, 2751.8417845311888
3.202225654850526, 2714.050531674875
3.21887308395454, 2674.7055001151875
3.2355204771861175, 2636.3963210244165
