Main Author, de Kleer
Title, Near-infrared monitoring of Io and detection of a violent outburst on 29 August 2013.
Year, 2014
URL, https://www.sciencedirect.com/science/article/pii/S0019103514003170?via%3Dihub
Position, Figure 1
Wavelength, 1500KOnly
2.0067655607668, 1843.7233843701324
2.0211416727615132, 1844.7742315173982
2.061243953514046, 1833.4216816199732
2.075620126043496, 1832.7245277259426
2.114209372454143, 1814.313654496831
2.1285856458748196, 1810.7031655339706
2.168688195670624, 1791.581722119674
2.183064469091301, 1787.9712331568135
2.223167090631978, 1766.778084804684
2.2375433169700822, 1764.5271522072762
2.2761327965515648, 1739.3832379302057
2.2912657611494116, 1734.2773068169554
2.3306118888113176, 1708.882412036175
2.344988177926185, 1704.818737618165
2.3820644415615733, 1677.8605031332972
2.3979540923543077, 1671.4029982681113
2.438057117459892, 1638.55650964067
2.4531899385679945, 1637.593988403085
2.4925362814645178, 1605.9839788088047
2.5069128239284666, 1594.6045963290726
2.547015660703761, 1567.1963331634415
2.5613920664040464, 1559.766138221452
2.5999818150288005, 1526.853330427508
2.6151146640376863, 1525.0851461585426
2.654461086650735, 1491.1732421888955
2.6688375932422472, 1480.829712178078
2.70742738446552, 1446.6868295772947
2.7225601936161428, 1446.0695924960146
2.7619066022788, 1412.5605200420578
2.7762830707558486, 1403.317583279464
2.8163859456456066, 1374.808726865609
2.8307623625560283, 1367.054828027085
2.8693521358430827, 1333.429871660761
2.8844849848519685, 1331.6616873917956
2.9238313895287984, 1298.2677096566058
2.9382079140565294, 1287.406253411331
2.9783107867042595, 1258.9621377767817
2.992687156532109, 1252.5677953037102
3.031276923093081, 1219.1370612753071
3.0464097322437045, 1218.519824194027
3.085756140906361, 1185.0107517400702
3.1001326340457105, 1175.0556664050964
3.140235394592078, 1149.8485897359133
3.1546118518589905, 1140.9293568698577
3.193201477172245, 1111.5772919378142
3.208334348103175, 1109.1760867156227
3.247680569431998, 1081.0764660437817
3.2620570580872923, 1071.250862267425
3.302159787245278, 1046.950156508543
3.3165362265759724, 1038.5488498769446
3.3536123758679697, 1014.8923951367469
3.368745509863432, 1004.8949384758325
3.409604872404108, 980.7676639887013
3.4239811368566757, 977.4161381430731
3.4640840184725152, 948.7130593912971
3.478460256020756, 946.1384228973566
3.5140230772652954, 923.9046869147223
3.5306694301962223, 915.6352294225326
3.571528834588073, 890.2994603883326
3.5859050676522592, 887.8543054530055
3.6260077474856454, 864.9778968388837
3.6403842361409393, 855.1522930625251
3.6789736327674127, 832.4037876198254
3.6941063542298584, 834.3186343514499
3.733452455983894, 809.6718552426664
3.747828702500244, 806.8382556314955
3.7879313509452484, 784.8682179276784
3.802307821664324, 775.560540385779
3.8424103893963473, 755.9211707370196
3.8567865955562057, 754.2529051533802
3.895375969762407, 732.1518075037529
3.9105089164240354, 727.5638026249599
3.949854810915106, 708.9019488921385
3.9642310125909104, 707.3631648671108
4.004333705876459, 684.0983115771487
4.018710062700551, 678.0794656240578
4.058812041227808, 675.4539727772571
4.075458645265789, 659.9335480026493
4.09059202199807, 642.9268229687314
4.121110823470256, 613.6814346904193
4.170460325962126, 619.4527041208294
4.182903172986482, 609.8476391205368
4.220735307486511, 605.0813070738641
4.235111480015961, 604.3841531798316
4.273700910913423, 580.646038682009
4.290347007612661, 579.7755273963612
4.328179347860635, 569.0680177112208
4.3448260569536075, 550.5140249919277
4.382658103816298, 548.2783087132793
4.398127306737779, 544.4963176185775
4.437136765606817, 530.2077124462503
4.453026511461507, 521.0051985384325
4.490102274228004, 508.5100541508127
4.5059915232494525, 513.6540969374946
4.544580649039032, 498.72627763511446
4.560470011058655, 500.6073851447054
4.597356291730742, 497.41745147112124
4.614658757062362, 450.79159121733755
4.653537936747632, 463.6209375699618
4.668670719990385, 463.7518161606804
4.708016186005135, 457.4626446954717
4.723905836199995, 451.02240403810174
4.760981533200358, 440.4263225101604
4.775357681067508, 440.44131718850986
4.815459952851932, 429.3477304083135
4.830929098975388, 427.20583905606145
4.8699383904397235, 417.75121207200937
4.884314538306874, 417.76620675035883
4.921390411082175, 402.09444812472793
4.93803639931, 404.35615739985224
4.980408644268523, 391.6741647660383
4.9950370101530215, 391.5480204258656
